domain,scenario,seed,round,condition,metric,d_local,d_trajectory,attribution_error,attribution_error_normalized,sign_disagreement,trajectory_history_distance,rank_disagreement
epidemic_policy_v1,seed_outbreak_v1,20,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.08770735667224638,False
epidemic_policy_v1,seed_outbreak_v1,20,4,random_valid,vaccination_coverage,-0.0005450000000000003,-0.000928,0.00038299999999999966,0.1430171769977594,False,0.08770735667224638,True
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,cumulative_deaths,-2.8500000000000227,-8.090000000000032,5.240000000000009,0.035453914985030255,False,0.1839353538226245,True
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,econ_cost,7462.740000000002,6402.6500000000015,1060.0900000000001,0.19960919461232726,False,0.1839353538226245,False
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,equity_gap,6.300000000000001e-05,0.000736,0.000673,0.000673,False,0.1839353538226245,True
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,new_infections,-3374.7299999999996,-4552.610000000001,1177.880000000001,0.19960963697594503,False,0.1839353538226245,True
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.1839353538226245,False
epidemic_policy_v1,seed_outbreak_v1,20,5,random_valid,vaccination_coverage,-0.0005709999999999999,-0.001499,0.000928,0.34652725914861837,False,0.1839353538226245,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,cumulative_deaths,0.30000000000001137,-31.170000000000016,31.470000000000027,0.21292647033948495,True,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,econ_cost,309.59000000000015,-2796.3600000000006,3105.9500000000007,0.5848335311210916,True,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,equity_gap,-0.00014400000000000003,0.000592,0.000736,0.000736,True,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,new_infections,343.97999999999956,-3107.08,3451.0599999999995,0.5848344770114139,True,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,6,random_valid,vaccination_coverage,-2.7000000000000114e-05,-0.0015260000000000004,0.0014990000000000003,0.559746079163555,False,0.4395041556965249,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,cumulative_deaths,-1.870000000000001,-1.870000000000001,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,econ_cost,18738.269999999997,18738.269999999997,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,equity_gap,0.000229,0.000229,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,new_infections,-2513.0300000000007,-2513.0300000000007,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,1,top_score,vaccination_coverage,-0.000389,-0.000389,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,cumulative_deaths,-3.299999999999997,-15.799999999999997,12.5,0.08457517887650332,False,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,econ_cost,17554.559999999998,15609.96,1944.5999999999985,0.36615762797793705,False,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,equity_gap,-0.00011,0.000119,0.000229,0.000229,True,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,new_infections,-3828.27,-5988.9400000000005,2160.6700000000005,0.36615831351649986,False,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,2,top_score,vaccination_coverage,-0.000627,-0.001017,0.00038999999999999994,0.14563106796116504,False,0.13290004183950543,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,cumulative_deaths,-1.8799999999999955,-48.25999999999999,46.379999999999995,0.3138077437033779,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,econ_cost,19163.75,15343.43,3820.3199999999997,0.7193455257208029,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,equity_gap,0.000225,0.000344,0.00011900000000000002,0.00011900000000000002,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,new_infections,-2040.28,-6285.07,4244.79,0.7193440681046634,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,3,top_score,vaccination_coverage,-0.000776,-0.0017939999999999998,0.0010179999999999998,0.380134428678118,False,0.47055907580936135,False
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,cumulative_deaths,-1.9200000000000017,-95.68,93.76,0.6343815017168761,False,0.84007434018984,False
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,econ_cost,19061.64,11228.099999999999,7833.540000000001,1.4750130747044592,False,0.84007434018984,False
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,equity_gap,9.299999999999998e-05,0.000437,0.000344,0.000344,False,0.84007434018984,True
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,new_infections,-2153.74,-10857.67,8703.93,1.4750129958603897,False,0.84007434018984,True
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.84007434018984,False
epidemic_policy_v1,seed_outbreak_v1,20,4,top_score,vaccination_coverage,-0.000454,-0.002247,0.0017929999999999999,0.669529499626587,False,0.84007434018984,True
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,cumulative_deaths,-1.2399999999999949,-164.93,163.69,1.1075288824235863,False,1.242164112637923,True
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,econ_cost,19769.34,9871.05,9898.29,1.8637942957100369,False,1.242164112637923,False
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,equity_gap,6.300000000000001e-05,0.0005,0.000437,0.000437,False,1.242164112637923,True
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,new_infections,-1367.4,-12365.5,10998.1,1.863794909859357,False,1.242164112637923,True
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.242164112637923,False
epidemic_policy_v1,seed_outbreak_v1,20,5,top_score,vaccination_coverage,-0.0008500000000000001,-0.003097,0.002247,0.8390589992531741,False,1.242164112637923,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,cumulative_deaths,-0.8499999999999943,-252.62,251.77,1.7034794228589794,False,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,econ_cost,20168.97,8478.779999999999,11690.190000000002,2.2011993422870533,False,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,equity_gap,-0.00020899999999999998,0.000291,0.0005,0.0005,True,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,new_infections,-923.36,-13912.47,12989.109999999999,2.201201762268325,False,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,20,6,top_score,vaccination_coverage,-0.0006410000000000001,-0.0037380000000000004,0.0030970000000000004,1.1564600448095597,False,1.7799277262612707,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,cumulative_deaths,-1.6000000000000014,-1.6000000000000014,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,econ_cost,8521.769999999999,8521.769999999999,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,equity_gap,0.000567,0.000567,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,new_infections,-2198.04,-2198.04,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,random_valid,vaccination_coverage,-0.000503,-0.000503,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,cumulative_deaths,0.060000000000002274,-10.490000000000002,10.550000000000004,0.07138145097176883,True,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,econ_cost,62.289999999999054,-1209.7099999999991,1271.9999999999982,0.23951069772083491,True,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,equity_gap,-0.000201,0.000366,0.000567,0.000567,True,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,new_infections,69.21000000000004,-1344.12,1413.33,0.2395102117594425,True,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,2,random_valid,vaccination_coverage,-0.00040400000000000006,-0.000908,0.0005039999999999999,0.18820014936519788,False,0.14193809485014466,False
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,cumulative_deaths,-0.3400000000000034,-22.629999999999995,22.289999999999992,0.15081445897258067,False,0.2729395117321991,False
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,econ_cost,-388.0,-2445.0800000000017,2057.0800000000017,0.38733700162545304,False,0.2729395117321991,False
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,equity_gap,0.00017900000000000001,0.000545,0.000366,0.000366,False,0.2729395117321991,True
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,new_infections,-431.1099999999997,-2716.75,2285.6400000000003,0.3873363760804994,False,0.2729395117321991,False
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.2729395117321991,False
epidemic_policy_v1,seed_outbreak_v1,21,3,random_valid,vaccination_coverage,-0.00049,-0.0013979999999999997,0.0009079999999999997,0.33905899925317395,False,0.2729395117321991,False
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,cumulative_deaths,-3.6399999999999864,-43.26999999999998,39.629999999999995,0.2681371471100661,False,0.40783628769592833,True
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,econ_cost,17185.3,14770.27,2415.029999999999,0.4547370442741734,False,0.40783628769592833,True
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,equity_gap,-0.00025800000000000004,0.000287,0.000545,0.000545,True,0.40783628769592833,False
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,new_infections,-4238.5599999999995,-6921.93,2683.370000000001,0.45473775900103686,False,0.40783628769592833,True
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.40783628769592833,False
epidemic_policy_v1,seed_outbreak_v1,21,4,random_valid,vaccination_coverage,-0.0007649999999999998,-0.002163,0.0013980000000000002,0.5220313666915609,False,0.40783628769592833,False
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,cumulative_deaths,-1.6200000000000045,-82.9,81.28,0.5499416431265751,False,0.7598921398935433,True
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,econ_cost,8797.330000000002,2927.8600000000006,5869.470000000001,1.1051893513769742,False,0.7598921398935433,False
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,equity_gap,9.400000000000001e-05,0.000381,0.000287,0.000287,False,0.7598921398935433,False
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,new_infections,-1891.8500000000004,-8413.490000000002,6521.640000000001,1.1051908453219355,False,0.7598921398935433,True
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.7598921398935433,False
epidemic_policy_v1,seed_outbreak_v1,21,5,random_valid,vaccination_coverage,-0.00045299999999999984,-0.002617,0.002164,0.80806572068708,False,0.7598921398935433,False
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,cumulative_deaths,-3.420000000000016,-144.04000000000002,140.62,0.9514369322891117,False,1.144163349868524,True
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,econ_cost,17311.77,7335.870000000003,9975.899999999998,1.8784078375733333,False,1.144163349868524,True
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,equity_gap,-4.599999999999998e-05,0.000335,0.000381,0.000381,True,1.144163349868524,False
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,new_infections,-4098.040000000001,-15182.37,11084.33,1.878407891654137,False,1.144163349868524,True
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,1.144163349868524,False
epidemic_policy_v1,seed_outbreak_v1,21,6,random_valid,vaccination_coverage,-0.000823,-0.0034400000000000003,0.0026170000000000004,0.977221807318895,False,1.144163349868524,True
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,cumulative_deaths,-1.9199999999999982,-1.9199999999999982,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,econ_cost,18639.229999999996,18639.229999999996,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,equity_gap,5.8e-05,5.8e-05,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,new_infections,-2623.0899999999997,-2623.0899999999997,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,1,top_score,vaccination_coverage,-0.000554,-0.000554,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,cumulative_deaths,-2.509999999999998,-15.130000000000003,12.620000000000005,0.08538710059371778,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,econ_cost,18478.299999999996,16948.57,1529.729999999996,0.2880398581953556,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,equity_gap,0.000407,0.000465,5.8e-05,5.8e-05,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,new_infections,-2801.9,-4501.59,1699.69,0.2880382584572654,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,2,top_score,vaccination_coverage,-0.000703,-0.001258,0.000555,0.20724421209858107,False,0.16191128022656942,False
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,cumulative_deaths,-2.549999999999997,-43.94,41.39,0.2800453322958778,False,0.45361772599790634,False
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,econ_cost,18373.269999999997,13767.759999999995,4605.510000000002,0.8671925420285256,False,0.45361772599790634,False
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,equity_gap,0.00012600000000000003,0.000591,0.000465,0.000465,False,0.45361772599790634,True
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,new_infections,-2918.5800000000004,-8035.8099999999995,5117.23,0.8671922628981001,False,0.45361772599790634,False
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.45361772599790634,False
epidemic_policy_v1,seed_outbreak_v1,21,3,top_score,vaccination_coverage,-0.0006469999999999999,-0.0019059999999999997,0.0012589999999999997,0.4701269604182225,False,0.45361772599790634,False
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,cumulative_deaths,-1.5400000000000063,-92.86,91.32,0.6178724268001826,False,0.8340864644966256,True
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,econ_cost,19454.3,12644.7,6809.5999999999985,1.28221072893066,False,0.8340864644966256,True
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,equity_gap,-0.00016100000000000006,0.00043,0.000591,0.000591,True,0.8340864644966256,False
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,new_infections,-1717.45,-9283.67,7566.22,1.2822107748498435,False,0.8340864644966256,True
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.8340864644966256,False
epidemic_policy_v1,seed_outbreak_v1,21,4,top_score,vaccination_coverage,-0.0007749999999999999,-0.002681,0.001906,0.7117251680358476,False,0.8340864644966256,False
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,cumulative_deaths,-1.490000000000009,-159.82,158.32999999999998,1.0712630457213415,False,1.2850437826746355,True
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,econ_cost,19505.809999999998,9308.34,10197.469999999998,1.9201282662635892,False,1.2850437826746355,False
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,equity_gap,9.700000000000003e-05,0.000527,0.00043,0.00043,False,1.2850437826746355,False
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,new_infections,-1660.21,-12990.740000000002,11330.530000000002,1.9201302170382832,False,1.2850437826746355,True
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.2850437826746355,False
epidemic_policy_v1,seed_outbreak_v1,21,5,top_score,vaccination_coverage,-0.000791,-0.003473,0.002682,1.001493651979089,False,1.2850437826746355,False
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,cumulative_deaths,-1.3199999999999932,-251.59,250.27,1.6933304013937989,False,1.8053597848949845,True
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,econ_cost,19642.67,3812.8100000000013,15829.859999999997,2.980676740112532,False,1.8053597848949845,True
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,equity_gap,0.0007139999999999999,0.001241,0.000527,0.000527,False,1.8053597848949845,False
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,new_infections,-1508.15,-19096.88,17588.73,2.9806771574081488,False,1.8053597848949845,True
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.8053597848949845,False
epidemic_policy_v1,seed_outbreak_v1,21,6,top_score,vaccination_coverage,-0.0003209999999999999,-0.0037940000000000005,0.0034730000000000004,1.2968633308439137,False,1.8053597848949845,True
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,cumulative_deaths,-1.6300000000000026,-1.6300000000000026,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,econ_cost,19036.260000000002,19036.260000000002,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,equity_gap,0.000265,0.000265,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,new_infections,-2181.93,-2181.93,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,random_valid,vaccination_coverage,-0.000611,-0.000611,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,cumulative_deaths,-0.2600000000000051,-11.210000000000008,10.950000000000003,0.07408785669581693,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,econ_cost,-289.3199999999997,-2085.1399999999994,1795.8199999999997,0.33814316130584143,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,equity_gap,0.0007539999999999999,0.001019,0.00026500000000000004,0.00026500000000000004,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,new_infections,-321.46000000000004,-2316.8100000000004,1995.3500000000004,0.3381423312561141,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,2,random_valid,vaccination_coverage,-7.000000000000062e-06,-0.000619,0.0006119999999999999,0.22852875280059745,False,0.15743140915590856,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,cumulative_deaths,3.259999999999991,-23.85000000000001,27.11,0.18342664794736038,True,0.2670050827408002,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,econ_cost,-6491.180000000002,-9375.320000000002,2884.1399999999994,0.5430679117331523,False,0.2670050827408002,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,equity_gap,0.00035900000000000016,0.001378,0.001019,0.001019,False,0.2670050827408002,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,new_infections,4454.25,1249.6399999999994,3204.6100000000006,0.5430697853342299,False,0.2670050827408002,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.2670050827408002,False
epidemic_policy_v1,seed_outbreak_v1,22,3,random_valid,vaccination_coverage,-0.0006460000000000001,-0.0012649999999999998,0.0006189999999999998,0.23114264376400293,False,0.2670050827408002,True
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,cumulative_deaths,6.3700000000000045,-21.189999999999998,27.560000000000002,0.18647135438691453,True,0.31106318654638354,False
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,econ_cost,-2585.869999999999,-3185.899999999998,600.0299999999988,0.11298239304515134,False,0.31106318654638354,False
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,equity_gap,-5.100000000000005e-05,0.001327,0.001378,0.001378,True,0.31106318654638354,True
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,new_infections,8793.47,8126.77,666.6999999999989,0.1129824302746139,False,0.31106318654638354,False
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.31106318654638354,False
epidemic_policy_v1,seed_outbreak_v1,22,4,random_valid,vaccination_coverage,-0.0005070000000000003,-0.001772,0.0012649999999999996,0.47236743838685574,False,0.31106318654638354,False
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,cumulative_deaths,-2.9399999999999977,8.510000000000048,11.450000000000045,0.07747086385087734,True,0.5424717415494046,True
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,econ_cost,-3164.8899999999994,783.25,3948.1399999999994,0.7434133381285679,True,0.5424717415494046,True
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,equity_gap,0.00022599999999999986,0.001553,0.001327,0.001327,False,0.5424717415494046,False
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,new_infections,-3516.5499999999975,870.2800000000007,4386.829999999998,0.7434149011573198,True,0.5424717415494046,True
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.5424717415494046,False
epidemic_policy_v1,seed_outbreak_v1,22,5,random_valid,vaccination_coverage,-0.0005859999999999997,-0.002358,0.0017720000000000001,0.6616878267363705,False,0.5424717415494046,True
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,cumulative_deaths,5.339999999999975,39.77999999999997,34.44,0.23302153284054192,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,econ_cost,-4777.920000000002,-1417.9400000000023,3359.9799999999996,0.6326660016729968,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,equity_gap,8.200000000000004e-05,0.001635,0.001553,0.001553,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,new_infections,6357.870000000003,10091.18,3733.3099999999977,0.6326660218516863,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,6,random_valid,vaccination_coverage,-0.0005189999999999999,-0.0028760000000000005,0.0023570000000000006,0.8801344286781183,False,0.6681914793344109,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,cumulative_deaths,-1.75,-1.75,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,econ_cost,18896.1,18896.1,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,equity_gap,0.00022,0.00022,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,new_infections,-2337.6699999999996,-2337.6699999999996,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,1,top_score,vaccination_coverage,-0.000791,-0.000791,0.0,0.0,False,0.0,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,cumulative_deaths,-2.3300000000000054,-14.070000000000007,11.740000000000002,0.07943300800081193,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,econ_cost,18469.230000000003,16546.710000000003,1922.5200000000004,0.36200008379108517,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,equity_gap,0.001043,0.001263,0.00021999999999999993,0.00021999999999999993,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,new_infections,-2811.97,-4948.09,2136.1200000000003,0.361997943540136,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,2,top_score,vaccination_coverage,-0.00029599999999999993,-0.001088,0.0007920000000000001,0.29574309185959674,False,0.17703923640939556,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,cumulative_deaths,-3.2700000000000102,-44.77000000000001,41.5,0.280789593869991,False,0.4013761486930701,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,econ_cost,17506.519999999997,12504.489999999998,5002.029999999999,0.9418551063840797,False,0.4013761486930701,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,equity_gap,0.000497,0.00176,0.001263,0.001263,False,0.4013761486930701,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,new_infections,-3881.64,-9439.45,5557.810000000001,0.9418552284454073,False,0.4013761486930701,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.4013761486930701,False
epidemic_policy_v1,seed_outbreak_v1,22,3,top_score,vaccination_coverage,-0.0004729999999999999,-0.0015619999999999998,0.001089,0.4066467513069455,False,0.4013761486930701,True
epidemic_policy_v1,seed_outbreak_v1,22,4,top_score,cumulative_deaths,-2.6899999999999977,-103.09,100.4,0.6793078367360746,False,0.8268334086298498,False
epidemic_policy_v1,seed_outbreak_v1,22,4,top_score,econ_cost,18213.469999999998,8717.349999999999,9496.119999999999,1.7880678670131902,False,0.8268334086298498,False
epidemic_policy_v1,seed_outbreak_v1,22,4,top_score,equity_gap,-0.00041200000000000004,0.001348,0.00176,0.00176,True,0.8268334086298498,True
epidemic_policy_v1,seed_outbreak_v1,22,4,top_score,new_infections,-3096.1400000000003,-13647.39,10551.25,1.7880693976826487,False,0.8268334086298498,False
epidemic_policy_v1,seed_outbreak_v1,22,4,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.8268334086298498,False
