domain,scenario,condition,seed,wall_s,measured_s,residual_s,bundle_bytes,trace_bytes,content_hash,t_candidate_generation_s,t_observation_s,t_controller_s,t_validation_syntactic_s,t_validation_semantic_s,t_resolution_s,t_evidence_collection_s,t_hashing_s
energy_market_v1,baseline_v1,rule,11,0.030832401000225218,0.014611385016905842,0.016221015983319376,62899,34500,d67f934b00ec1246,0.012426507000782294,0.0001263719968846999,0.00018038700363831595,0.0003336260124342516,8.909700773074292e-05,0.0008828949976305012,5.0199996621813625e-05,0.000522301001183223
energy_market_v1,baseline_v1,rule,12,0.030220468001061818,0.013196772033552406,0.01702369596750941,62898,34500,28a81f3c7a856d84,0.01101529100924381,9.761800538399257e-05,0.00016450100156362168,0.000310880015604198,8.273400089819916e-05,0.0008971220086095855,4.746799459098838e-05,0.0005811579976580106
energy_market_v1,baseline_v1,rule,13,0.029272662999574095,0.012803917001292575,0.01646874599828152,62902,34500,5a46833dc41cff5d,0.010913919999438804,9.607199899619445e-05,0.00016146299458341673,0.00029472800088115036,8.383100794162601e-05,0.0005654249980580062,4.045799869345501e-05,0.0006480200026999228
energy_market_v1,baseline_v1,rule,14,0.030335611001646612,0.014100143998803105,0.016235467002843507,62889,34500,674f10815a7d865f,0.011986803994659567,9.962400145013817e-05,0.00017599600323592313,0.0003302229997643735,8.510800762451254e-05,0.0006335219986794982,7.465799353667535e-05,0.000714208999852417
energy_market_v1,baseline_v1,rule,15,0.034710074000031454,0.016183628013095586,0.01852644598693587,62893,34500,4f063856e3ec6294,0.013363427009608131,0.00012225300451973453,0.00020233298710081726,0.0003904470031557139,0.00010401500549050979,0.001114916998631088,6.08040027145762e-05,0.000825432001875015
energy_market_v1,baseline_v1,rule,16,0.030220451000786852,0.013352628015127266,0.016867822985659586,62894,34500,b6bc250df54a7c4d,0.011105932997452328,9.332499030278996e-05,0.00016527802290511318,0.00045899199903942645,8.523701035301201e-05,0.0007840690013836138,4.6357992687262595e-05,0.0006134360010037199
energy_market_v1,baseline_v1,rule,17,0.027230875002715038,0.01254959500147379,0.014681280001241248,62903,34500,f8cbdd144c64e3b3,0.010647156013874337,0.00013448499157675542,0.00015202099893940613,0.0002740720046858769,7.373598782578483e-05,0.0005872929978067987,4.079700738657266e-05,0.0006400349993782584
energy_market_v1,baseline_v1,rule,18,0.02726690400231746,0.012796393973985687,0.014470510028331773,62887,34500,6fcd61b10ce96d93,0.010916620001808042,9.006499749375507e-05,0.00015555500067421235,0.00029605299278046004,8.200898810173385e-05,0.0006461689990828745,4.353899566922337e-05,0.000566383998375386
energy_market_v1,baseline_v1,rule,19,0.028536466998048127,0.012968923969310708,0.015567543028737418,62898,34500,506c5528f124639b,0.011082155997428345,9.250298899132758e-05,0.00015715800327598117,0.00030169798992574215,7.774199548293836e-05,0.0006818900001235306,4.383799387142062e-05,0.0005319390002114233
energy_market_v1,baseline_v1,rule,20,0.03027790099804406,0.014287959005741868,0.015989941992302192,62875,34500,b8e0d8fea32f4784,0.012283140011277283,0.0001168149829027243,0.00017701700926409103,0.00038364000283763744,8.919800166040659e-05,0.0006778749921068083,4.563200491247699e-05,0.0005146420007804409
energy_market_v1,baseline_v1,rule,21,0.032616259002679726,0.01513073800742859,0.017485520995251136,62906,34500,fd135642ce8c79e9,0.013071642999420874,0.00010780199954751879,0.0002073760006169323,0.0003581000091799069,0.00013579098958871327,0.0006832759972894564,5.678901288774796e-05,0.0005099609988974407
energy_market_v1,baseline_v1,rule,22,0.0303794960018422,0.013822062010149239,0.01655743399169296,62875,34500,3b4644ff05afee32,0.01187405100063188,9.288798901252449e-05,0.00016324101306963712,0.0003053079926758073,8.11120007710997e-05,0.0006704039988107979,4.271901707397774e-05,0.0005923389981035143
energy_market_v1,baseline_v1,rule,23,0.030060938999667997,0.013642029010952683,0.016418909988715313,62882,34500,7680bf63c1762c68,0.011471938010799931,0.00013495299572241493,0.00017401498917024583,0.0003313489869469777,9.153100472758524e-05,0.0006620419990213122,9.707002391223796e-05,0.000679131000651978
energy_market_v1,baseline_v1,rule,24,0.03367081299802521,0.016699486965080723,0.01697132603294449,62892,34500,9cdca06078dc35dc,0.014585578999685822,0.0001109389922930859,0.00019187798898201436,0.0003957799963245634,9.495700214756653e-05,0.0006830489983258303,5.524598964257166e-05,0.0005820589976792689
energy_market_v1,baseline_v1,rule,25,0.029414205000648508,0.013189805020374479,0.01622439998027403,62885,34500,eb14a0fcccf19db6,0.011245316996792099,9.935600246535614e-05,0.00017636399206821807,0.0003075460081163328,0.00010729402129072696,0.000687017003656365,4.31849985034205e-05,0.0005237259974819608
energy_market_v1,baseline_v1,rule,26,0.02698932299972512,0.011867129011079669,0.01512219398864545,62893,34500,a0116474b55b6091,0.01015257501785527,8.314802107634023e-05,0.00014524399739457294,0.0002622439969854895,7.061798896756954e-05,0.0005616049929813016,3.7421992601593956e-05,0.0005542730032175314
energy_market_v1,baseline_v1,rule,27,0.03178267199837137,0.01582320101078949,0.01595947098758188,62886,34500,247cf35ed2465293,0.013587948993517784,9.984000644180924e-05,0.0001818169912439771,0.00034884301567217335,9.058900468517095e-05,0.000887764006620273,5.0108992581954226e-05,0.0005762900000263471
energy_market_v1,baseline_v1,rule,28,0.031267850998119684,0.014515768962155562,0.016752082035964122,62886,34500,664ce7fed8a06913,0.012258198999916203,0.0002534769846533891,0.00017735400251694955,0.0003461239830357954,8.722700295038521e-05,0.0008412759998464026,4.8819991206983104e-05,0.0005032919980294537
energy_market_v1,baseline_v1,rule,29,0.028454672999941977,0.012760535999404965,0.015694137000537012,62900,34500,5ed7792c85b4665d,0.010797639006341342,9.713999315863475e-05,0.00017616299010114744,0.0003261159909015987,9.426000542589463e-05,0.0006934810044185724,4.4056010665372014e-05,0.0005316809983924031
energy_market_v1,baseline_v1,rule,30,0.029730635000305483,0.013246506961877458,0.016484128038428025,62893,34500,33923f4669e5d9f3,0.011526606995175825,9.398698966833763e-05,0.00015178299508988857,0.000264906990196323,8.226000136346556e-05,0.0005847610082128085,4.101798185729422e-05,0.0005011840003135148
energy_market_v1,baseline_v1,random_valid,1,0.03165503399941372,0.013919578024797374,0.017735455974616343,64168,35076,acf99110fb34609a,0.010978158985381015,9.485601185588166e-05,0.0009509880073892418,0.0002761750110948924,8.152799637173302e-05,0.0006761240038031247,4.247100878274068e-05,0.0008192770001187455
energy_market_v1,baseline_v1,random_valid,2,0.030383148001419613,0.015046870012156432,0.01533627798926318,64204,35076,4913dd7bd50eea59,0.012309139005083125,0.00010062300498248078,0.0009532500080240425,0.0002940350132121239,8.695799988345243e-05,0.0007251049974001944,4.574198101181537e-05,0.0005320180025591981
energy_market_v1,baseline_v1,random_valid,3,0.03309318000174244,0.015501162986765848,0.01759201701497659,64060,35076,291bf66cd0156f16,0.012585521981236525,0.00011488299060147256,0.000968783009739127,0.0003222090053895954,8.729300316190347e-05,0.0007972899984451942,4.809199890587479e-05,0.0005770909992861561
energy_market_v1,baseline_v1,random_valid,4,0.028001044996926794,0.012544701061415253,0.01545634393551154,63968,35076,0d78ec70bb3ff523,0.01000300801024423,8.783901284914464e-05,0.0008278170062112622,0.00023596101891598664,7.14190027792938e-05,0.000729962997866096,3.8519010558957234e-05,0.0005501750019902829
energy_market_v1,baseline_v1,random_valid,5,0.03081191799719818,0.01469122101116227,0.01612069698603591,63983,35076,47c3a5ffba89c316,0.011915167004190153,9.747200601850636e-05,0.0009654199893702753,0.000284140001895139,8.478199742967263e-05,0.0007895129965618253,4.390401591081172e-05,0.0005108229997858871
energy_market_v1,baseline_v1,random_valid,6,0.03222296099920641,0.015202482019958552,0.017020478979247855,64133,35076,5ed0d8d97e1d3c53,0.011856223012728151,0.00021057700359961018,0.0010678089929569978,0.0006702740138280205,0.00011053300477215089,0.0007110929982445668,4.788299702340737e-05,0.0005280899968056474
energy_market_v1,baseline_v1,random_valid,7,0.027650969997921493,0.013219337990449276,0.014431632007472217,63979,35076,b06b0ab0c4cf3503,0.010739411998656578,9.047300045494922e-05,0.0008488740204484202,0.00025063700013561174,7.69809958001133e-05,0.0006643269989581313,4.1442977817496285e-05,0.0005071909981779754
energy_market_v1,baseline_v1,random_valid,8,0.028679413997451775,0.013486075986293145,0.01519333801115863,64184,35076,5ee4baaf18e88caf,0.010795935002533952,8.815700130071491e-05,0.0008813439999357797,0.0002548529919295106,7.580899182357825e-05,0.000656599997455487,3.868199928547256e-05,0.0006946960020286497
energy_market_v1,baseline_v1,random_valid,9,0.031320850997872185,0.014039149977179477,0.017281701020692708,64107,35076,d04e36a5651def0d,0.01133697701152414,9.881599544314668e-05,0.0008917629929783288,0.00029047499629086815,8.417498611379415e-05,0.000746892997995019,4.497099871514365e-05,0.0005450799981190357
energy_market_v1,baseline_v1,random_valid,10,0.035272004002763424,0.015959304004354635,0.01931269999840879,64043,35076,47769f0b4e41cfcd,0.012968048995389836,0.00010172401016461663,0.00104886500412249,0.00033574500048416667,9.416299508302473e-05,0.0007298930031538475,4.649999755201861e-05,0.0006343649984046351
energy_market_v1,baseline_v1,random_valid,11,0.032745885000622366,0.015464137974049663,0.017281747026572702,64040,35076,e3eb952f15200d89,0.012496968000050401,0.00010457499593030661,0.0009493780016782694,0.0002988589876622427,8.328898911713623e-05,0.000669928005663678,4.5791995944455266e-05,0.0008153489980031736
energy_market_v1,baseline_v1,random_valid,12,0.027855652002472198,0.012861772029282292,0.014993879973189905,63934,35076,13bda0d782c655df,0.010468487027537776,8.757499381317757e-05,0.0008106049972411711,0.0002613660108181648,8.394100586883724e-05,0.0006036980012140702,4.0492992411600426e-05,0.0005056070003774948
energy_market_v1,baseline_v1,random_valid,13,0.03160545799983083,0.014515915998345008,0.017089542001485825,64060,35076,de7d55ea974dd583,0.011665306992654223,0.00010054599988507107,0.0008772460059844889,0.00029301799804670736,8.687899753567763e-05,0.0008313489997817669,4.579900632961653e-05,0.0006157719981274568
energy_market_v1,baseline_v1,random_valid,14,0.03191037999931723,0.015148387967201415,0.016761992032115813,63968,35076,962d57b6fb015347,0.012169485995400464,9.985399810830131e-05,0.0009564870015310589,0.00030608599990955554,0.00012865198732470162,0.0008179809992725495,4.7964986151782796e-05,0.0006218769995030016
energy_market_v1,baseline_v1,random_valid,15,0.03183995699873776,0.015349551984400023,0.01649040501433774,64150,35076,3c5f30ee256fd86f,0.012237289993208833,0.00010576899876468815,0.001273043999390211,0.0003438419989834074,9.451999358134344e-05,0.0006386300010490231,4.639600228983909e-05,0.0006100609971326776
energy_market_v1,baseline_v1,random_valid,16,0.03194223299942678,0.013540243002353236,0.018401989997073542,64121,35076,40800851c707d20b,0.010856303000764456,0.00016464499276480637,0.0008585699870309327,0.00027572000544751063,8.140800491673872e-05,0.0006777739981771447,4.3507014197530225e-05,0.0005823159990541171
energy_market_v1,baseline_v1,random_valid,17,0.033481211998150684,0.016040193015214754,0.01744101898293593,63848,35076,aa7318497be66edb,0.01233030200455687,0.00010189499880652875,0.000942186001338996,0.0003026160084118601,9.027299893205054e-05,0.0008831309933157172,4.701401121565141e-05,0.0013427759986370802
energy_market_v1,baseline_v1,random_valid,18,0.03358002499953727,0.016823703994305106,0.016756321005232166,64052,35076,6ae8b7af84064fbd,0.01405727002202184,0.00010022100832429715,0.000989820997347124,0.00031892498009256087,8.757299656281248e-05,0.0006721929930790793,4.762499520438723e-05,0.0005500760016730055
energy_market_v1,baseline_v1,random_valid,19,0.03328091200091876,0.013979459956317442,0.01930145204460132,64071,35076,72b3ce28dee31638,0.010844313012057682,8.902498302632011e-05,0.000840520988276694,0.0002849140000762418,8.025599163374864e-05,0.000802634000137914,4.338298458606005e-05,0.0009944139965227805
energy_market_v1,baseline_v1,random_valid,20,0.03088582600321388,0.01462064001316321,0.016265185990050668,64170,35076,354f38911cc2c653,0.011864425992826,9.747901640366763e-05,0.0008715470066817943,0.00031652900361223146,8.32859986985568e-05,0.0007382840049103834,4.577498839353211e-05,0.0006033140016370453
energy_market_v1,baseline_v1,random_valid,21,0.029522845001338283,0.013968446015496738,0.015554398985841544,64018,35076,1e3c48b3b9bed967,0.011393229011446238,0.00010286001634085551,0.0008636189995741006,0.00028491299599409103,8.872399484971538e-05,0.0006047379974916112,4.69879996671807e-05,0.0005833750001329463
energy_market_v1,baseline_v1,random_valid,22,0.031081663000804838,0.014251530999899842,0.016830132000904996,64087,35076,53df37bc917e10ed,0.011482261987111997,9.09080081328284e-05,0.0008617860039521474,0.0002711019951675553,7.945800825837068e-05,0.0008065139954851475,4.557900319923647e-05,0.0006139219985925592
energy_market_v1,baseline_v1,random_valid,23,0.03187662799973623,0.014722393982083304,0.017154234017652925,64069,35076,ca983a6e42266356,0.011686476995237172,0.00010346300405217335,0.0009808079885260668,0.00029072600227664225,8.725599400349893e-05,0.0007315369985008147,4.59059992863331e-05,0.0007962210002006032
energy_market_v1,baseline_v1,random_valid,24,0.03186872199876234,0.014173640993249137,0.017695081005513202,64138,35076,0647babfa681e268,0.011457342996436637,0.00010394399942015298,0.000886433004779974,0.00030772398531553335,9.916300041368231e-05,0.0007126970049284864,4.751300366478972e-05,0.0005588239982898813
energy_market_v1,baseline_v1,random_valid,25,0.03606621699873358,0.01596542495462927,0.02010079204410431,64034,35076,50e0685dfc844e45,0.012582398994709365,0.00011549098780960776,0.001020763003907632,0.00036153999099042267,9.527098154649138e-05,0.0008592040030634962,5.5818993132561445e-05,0.0008749379994696938
energy_market_v1,baseline_v1,random_valid,26,0.03482586600148352,0.01615423499242752,0.018671631009056,64002,35076,5629b1c34e10e8a6,0.012790452994522639,0.00010049700358649716,0.0009711410020827316,0.00029882801027270034,8.625799091532826e-05,0.0006943589978618547,4.664299194701016e-05,0.0011660560012387577
energy_market_v1,baseline_v1,random_valid,27,0.030346357001690194,0.01485665101063205,0.015489705991058145,64095,35076,a175a767162cfe61,0.012029943995003123,0.00014372000441653654,0.0009652260014263447,0.0002982120022352319,8.688700836501084e-05,0.0006676719967799727,4.847600212087855e-05,0.0006165140002849512
energy_market_v1,baseline_v1,random_valid,28,0.03743123599997489,0.019417528004851192,0.018013707995123696,64033,35076,b276451a7666661e,0.01576772400221671,0.00011122102296212688,0.0012567340017994866,0.0004867549905611668,0.00010322900197934359,0.0006280910019995645,5.569498534896411e-05,0.00100807899798383
energy_market_v1,baseline_v1,random_valid,29,0.03009523599757813,0.01354256196282222,0.01655267403475591,63894,35076,ace82a58f5bfb558,0.010991988991008839,0.0001049359816533979,0.0008455629940726794,0.0003036259986402001,8.460699245915748e-05,0.0006559849971381482,4.04230086132884e-05,0.0005154329992365092
energy_market_v1,baseline_v1,random_valid,30,0.02855257599730976,0.013653005986270728,0.014899570011039032,64153,35076,5e5ee6461154d780,0.011145247994136298,8.602600428275764e-05,0.0008481019976898097,0.00025728700347826816,7.334199835895561e-05,0.0006231420011317823,3.696898784255609e-05,0.0005828899993503001
energy_market_v1,baseline_v1,top_score,1,0.031237967999913963,0.014643753991549602,0.01659421400836436,66662,37937,1ff49770856730b5,0.012100318988814251,0.00010298698907718062,0.0005634170011035167,0.0003363690193509683,9.784700523596257e-05,0.0006865729992568959,5.1976989198010415e-05,0.0007042649995128158
energy_market_v1,baseline_v1,top_score,2,0.03011773799880757,0.014189174988132436,0.015928563010675134,66474,37897,119f9a1d82b766cc,0.011749678993510315,0.00012196098032291047,0.0005032810186094139,0.00030063800659263507,8.06460011517629e-05,0.0006606279966945294,4.550598896457814e-05,0.0007268360022862907
energy_market_v1,baseline_v1,top_score,3,0.032731003000662895,0.014939043987396872,0.017791959013266023,66695,37905,0fdd6254425b2dc3,0.012347191001026658,9.71779809333384e-05,0.0005531819879251998,0.0003734239980985876,8.637499922770076e-05,0.0007631330045114737,4.697001713793725e-05,0.0006715909985359758
energy_market_v1,baseline_v1,top_score,4,0.03345413699935307,0.015070316025230568,0.0183838209741225,66541,37936,c4dba4211b1e359a,0.012268089994904585,0.0001076099943020381,0.0005149470052856486,0.0003188110058545135,9.07700159586966e-05,0.0008736119998502545,5.2332008635858074e-05,0.0008441440004389733
energy_market_v1,baseline_v1,top_score,5,0.030570186998374993,0.01332645696675172,0.017243730031623272,66493,37909,13fb9021b1967705,0.010587837001367006,9.767100709723309e-05,0.0005386089796957094,0.00029361398628680035,8.587599222664721e-05,0.000886790996446507,4.3648004066199064e-05,0.0007924109995656181
energy_market_v1,baseline_v1,top_score,6,0.029908857999544125,0.013812746004987275,0.01609611199455685,66522,37916,d21a981d11066552,0.011532921012985753,0.00010989599104505032,0.00043155999810551293,0.0002706760024011601,8.119000631268136e-05,0.0007080650066200178,4.271698708180338e-05,0.0006357210004352964
energy_market_v1,baseline_v1,top_score,7,0.029250943000079133,0.012841341016610386,0.016409601983468747,66603,37930,92402b3641f059ab,0.010562751998804742,9.53210037550889e-05,0.00041404000876354985,0.00025237999579985626,7.40870091249235e-05,0.0007371280007646419,4.14829992223531e-05,0.0006641500003752299
energy_market_v1,baseline_v1,top_score,8,0.035087518001091667,0.016509352997672977,0.01857816500341869,66617,37925,e25f3971658760fc,0.013553068998589879,0.00011475400242488831,0.0007078090020513628,0.00036472899228101596,0.00011702000847435556,0.0008288079952762928,5.854800110682845e-05,0.0007646159974683542
energy_market_v1,baseline_v1,top_score,9,0.030151369999657618,0.014020934024301823,0.016130435975355795,66577,37919,f0608bf499f35464,0.011490612996567506,9.954800407285802e-05,0.00048028401215560734,0.00029012401864747517,8.311099009006284e-05,0.0007441440029651858,4.410299879964441e-05,0.0007890070010034833
energy_market_v1,baseline_v1,top_score,10,0.03509032799775014,0.015134588062210241,0.019955739935539896,66620,37933,0013f33c589cbf19,0.012445789016055642,0.00010220902186119929,0.0004952170129399747,0.0003149600015603937,8.927299859351479e-05,0.0008020489985938184,5.0466012908145785e-05,0.000834624999697553
energy_market_v1,baseline_v1,top_score,11,0.031592781997460406,0.014219343021977693,0.017373438975482713,66716,37931,385d19f0bdc37f11,0.011526451005920535,0.00010189301247010008,0.0004573560072458349,0.00027796799258794636,7.710399222560227e-05,0.0008676149991515558,4.4617012463277206e-05,0.0008663389999128412
energy_market_v1,baseline_v1,top_score,12,0.03425370300101349,0.015113065979676321,0.01914063702133717,66666,37922,e3e623dd2845efd2,0.012385311001708033,9.720098751131445e-05,0.0004592380100802984,0.0002936759883596096,8.13429978734348e-05,0.0006730759996571578,4.517399429460056e-05,0.001078047000191873
energy_market_v1,baseline_v1,top_score,13,0.03419108699745266,0.01587753798594349,0.018313549011509167,66683,37923,8b0c4167f89cff07,0.01321399800144718,0.00011161200018250383,0.0005355970097298268,0.0003645719916676171,9.102099647861905e-05,0.0008138239973050077,5.285098814056255e-05,0.0006940630009921733
energy_market_v1,baseline_v1,top_score,14,0.03157664299942553,0.013351491001230897,0.018225151998194633,66603,37893,41dafcf2bafd4048,0.010883585986448452,8.90889932634309e-05,0.0004194210050627589,0.0003681190028146375,7.528200148954056e-05,0.0007806360044924077,4.149300730205141e-05,0.0006938650003576186
energy_market_v1,baseline_v1,top_score,15,0.036918830999638885,0.014821005959674949,0.022097825039963936,66629,37901,1e21e844ee15ee67,0.012395735993777635,0.00010248399848933332,0.0005163429959793575,0.0003029019935638644,8.593699385528453e-05,0.0006768660023226403,4.7337984142359346e-05,0.0006933999975444749
energy_market_v1,baseline_v1,top_score,16,0.033851874999527354,0.01568462901195744,0.018167245987569913,66693,37933,2f5323f880ce86d2,0.013063209000392817,0.00011113000073237345,0.000730073999875458,0.0003133240061288234,0.00011185700350324623,0.0006167589999677148,4.8398000217275694e-05,0.0006898780011397321
energy_market_v1,baseline_v1,top_score,17,0.033739626000169665,0.015227302032144507,0.018512323968025157,66567,37926,94c1c41af8d0b2fd,0.01236748900191742,0.00011882501348736696,0.0004913580087304581,0.0003609309969760943,8.643699766253121e-05,0.0010348659961891826,4.766501660924405e-05,0.0007197310005722102
energy_market_v1,baseline_v1,top_score,18,0.03523406599924783,0.016173196007002844,0.01906086999224499,66537,37902,eecf2847db0cde7c,0.013462330996844685,0.0001235710114997346,0.0005207289977988694,0.0005676469991158228,9.379200491821393e-05,0.0006688280009257142,5.0922993978019804e-05,0.0006853750019217841
energy_market_v1,baseline_v1,top_score,19,0.030165639000188094,0.013394729008723516,0.016770909991464578,66657,37931,37a0bc3b91d1b710,0.01110072899973602,9.510499876341783e-05,0.00044678800986730494,0.0002795300097204745,7.992400060174987e-05,0.0006518389964185189,4.187299418845214e-05,0.0006989409994275775
energy_market_v1,baseline_v1,top_score,20,0.03474217300026794,0.015593089978210628,0.01914908302205731,66575,37924,f73856d506796c50,0.013018894987908425,0.0001150719981524162,0.0005028170053265058,0.0003309860003355425,9.119198875850998e-05,0.0008031180004763883,4.6257995563792065e-05,0.0006847520016890485
energy_market_v1,baseline_v1,top_score,21,0.03166585700091673,0.014841251984762494,0.016824605016154237,66657,37945,e14eac17a4893869,0.012379452993627638,0.00011443999028415419,0.0004978770048182923,0.00035002300501218997,8.357398837688379e-05,0.0006817240027885418,4.7826000809436664e-05,0.0006863349990453571
energy_market_v1,baseline_v1,top_score,22,0.032052672999270726,0.014676442977361148,0.017376230021909578,66630,37908,3c4e633085f5e73a,0.012183173988887575,0.00012761100515490398,0.0004629219984053634,0.00033404299756512046,8.311099372804165e-05,0.0007385520002571866,4.39529940194916e-05,0.000703076999343466
